id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19184341,Modern waterview Masterroom with own bathroom.,134192792,Xue,,Auburn,-33.829359942098684,151.07655484265757,Private room,75,1,1,2017-07-15,0.06,1,365
19186866,Clean place for your comfortable stay.,133978592,Chaitanya,,Auburn,-33.824273931919556,151.07830941301418,Private room,50,5,0,,,1,362
19187677,Cosy Private Room in Newtown/Camperdown Townhouse,83339109,Felicity,,Marrickville,-33.891432931482676,151.17580146152176,Private room,37,2,3,2018-09-28,0.18,1,0
19189608,Spacious and Private Room in Heart of Padstow,83419447,Daniel & Elena,,Bankstown,-33.95421950276431,151.03237737470116,Private room,50,3,36,2018-10-16,2.00,2,45
19190203,CENTRAL LOCATION + Modern + Luxury,15635033,Elliott,,Sydney,-33.885458933431345,151.20704782512712,Entire home/apt,500,2,56,2018-11-27,3.83,11,55
19197141,BIG STUDIO IN BONDI BEACH + BALCONY + PARKING,11913425,Ore,,Waverley,-33.88770179717059,151.26551492732747,Entire home/apt,75,7,5,2018-11-15,0.63,6,106
19197565,Your home in Eastwood Sydney,129171130,Max,,Ryde,-33.79622758092211,151.07891513324367,Private room,46,3,3,2018-10-05,0.19,2,0
19197922,1 Bed Apartment with oceans views near Manly,52243859,Brigitte,,Warringah,-33.759223771935986,151.28567274084176,Entire home/apt,130,3,7,2018-11-09,0.39,1,267
19198289,Peaceful and close to all amenities,31062194,Stuart & Lorna,,Sutherland Shire,-34.03606083201161,151.08769401241744,Private room,51,1,7,2018-12-03,4.20,1,221
19198402,Sydney 6 star community in the warm house,106309119,Ying,,Blacktown,-33.76267591446819,150.9041360919657,Private room,55,1,15,2018-11-22,0.86,1,357
19199433,Cosy one bedroom apartment Randwick,118154179,Aoife,,Randwick,-33.90820454377079,151.23837445853337,Entire home/apt,80,2,1,2017-07-04,0.06,1,0
19200448,The Newport,24528218,Wendy,,Pittwater,-33.65474950058099,151.312776504776,Entire home/apt,480,7,0,,,1,0
19200618,2-bed modern & spacious apartment Randwick,50964219,Claire,,Randwick,-33.908205299336224,151.24320537675678,Entire home/apt,132,8,2,2018-01-07,0.12,2,0
19200730,Private room in Lane Cove,126050764,Tracy,,Lane Cove,-33.822719628326944,151.14942759927658,Private room,46,1,1,2017-08-10,0.06,1,0
19200880,Cosy Hideaway in Surry Hills,6617540,Elliot,,Sydney,-33.88104624593748,151.2119307051105,Entire home/apt,90,8,1,2017-08-03,0.06,1,0
19201472,Large and relaxing master bedroom in a lovely area,4726339,Vlada,,Ryde,-33.77805425900756,151.1295568026695,Private room,40,10,1,2017-09-02,0.06,1,0
19203260,Relaxing getaway in Turramurra (whole house),41897072,Pip,,Ku-Ring-Gai,-33.74830856512701,151.12140888368768,Entire home/apt,180,2,2,2017-07-12,0.11,1,0
19203635,Sofa double bed in Sydney.,133168643,Lewis,,Sydney,-33.88140400896122,151.211702488515,Shared room,199,1,8,2018-02-22,0.45,2,84
19205397,Spot available,76100875,Giovanni,,Sydney,-33.87416564763396,151.19393218290898,Shared room,37,1,4,2018-08-28,0.38,4,57
19205974,Perfect city living at its Best Location!!,10329166,Brandon,,Sydney,-33.87600109787072,151.20302679235223,Entire home/apt,165,1,94,2018-12-05,5.20,1,29
19207774,Quiet Bondi Beach Flat,4961906,Peter,,Waverley,-33.89636836371409,151.27033737076428,Private room,55,3,0,,,2,128
19211195,3. a Cozy bedroom at the corner Quiet (NS),68355465,Junfeng,,Hornsby,-33.771828749875816,151.0602111801467,Private room,42,1,24,2018-04-23,1.33,3,62
19211217,Queens of Redfern,70570759,Vien,,Sydney,-33.890598060237224,151.20679884672631,Private room,69,1,42,2018-11-07,2.41,1,128
19211815,Newly Furnished Kirribilli Apartment,246661,Franca & Alessio,,North Sydney,-33.8457727758735,151.21424649480585,Entire home/apt,129,1,88,2018-11-23,4.85,26,180
19211962,Spacious 3 Bedroom Home with Private Courtyard,121929963,Jonathon,,Warringah,-33.77371129989827,151.27671476990983,Entire home/apt,299,2,10,2018-02-23,0.60,4,0
19211970,Cozy studio near Bondi beach,45993900,Jakub,,Waverley,-33.89391946783804,151.2625050756286,Entire home/apt,50,7,0,,,1,0
19212466,Grange by the Sea,20201032,Sharna,,Warringah,-33.762912543796155,151.2928157705641,Entire home/apt,680,7,0,,,1,0
19212730,M&J's,23318427,Michael,,Sydney,-33.90403531455088,151.2112782547064,Entire home/apt,249,5,10,2018-09-18,0.69,1,96
19212991,Beautiful Sun Lit Double Bedroom with Ensuite,134457264,Iain,,Waverley,-33.862392529605096,151.2789519076,Private room,55,1,0,,,1,0
19213086,Your Own Spacious And Modern Apartment For Two,68471436,Manny,,City Of Kogarah,-33.96601493721332,151.13239574644606,Entire home/apt,100,1,7,2018-09-19,0.43,1,156
19213471,Art-deco apartment near Bronte beach!,6398723,Hugo,,Waverley,-33.90581720397818,151.25729760049364,Entire home/apt,107,2,4,2017-12-13,0.24,1,0
19213500,Bright and charming apartment. Great location.,29186091,Laura,,Waverley,-33.891907700749606,151.2637009997448,Private room,71,2,3,2018-03-29,0.17,1,0
19213600,"Private bedroom, bathroom and lounge area",36108984,Nicolas,,Randwick,-33.93377616720106,151.24215950082763,Private room,75,1,3,2017-07-14,0.17,1,0
19214531,Large private room,8992800,Thalia,,Randwick,-33.92458714526198,151.2549757667779,Private room,71,1,0,,,1,0
19214766,Family Retreat Avalon Beach,99148072,The Help,,Pittwater,-33.63477318471209,151.3246665775733,Entire home/apt,400,3,2,2018-01-04,0.17,5,0
19214799,Private Room in Darlington (5 mins from Central),45576851,Jonathan,,Sydney,-33.88895582398899,151.19736776278586,Private room,50,2,0,,,2,0
19214809,Stylish Home close to the Beach and Airport,8381982,Michelle,,Rockdale,-33.973255293858756,151.14894279608632,Private room,69,1,0,,,1,89
19215025,"Private room in the heart of Sydney, pyrmont",122170700,Nicola,,Sydney,-33.87145645255466,151.19669530711693,Private room,71,1,0,,,1,0
19215051,Modern House with Sunny Backyard,4953252,Julia,,Marrickville,-33.9037571667757,151.17961956685267,Entire home/apt,96,4,0,,,1,0
19215365,eastwood 16平带独立卫浴主人套房欢迎您,126845776,锦阳,,Ryde,-33.79144791006902,151.070700653395,Shared room,65,3,0,,,1,340
19228055,Studio in Marrickville,134481089,Ireni,,Marrickville,-33.912648736971484,151.15014683642656,Private room,50,7,3,2018-08-31,0.18,1,0
19228276,Private sunny 2bedroom flat in perfect location.,134612521,Katie,,North Sydney,-33.82872664720711,151.2118531699592,Private room,55,21,0,,,1,0
19228662,Beautiful and Sunny Apartment near Bronte Beach,7273880,Markolf,,Waverley,-33.90402508268788,151.2620374771747,Entire home/apt,134,3,3,2017-09-13,0.18,1,0
19229263,Deluxe King Room with city view at very low price,81258777,Kaiwei,,Sydney,-33.861914947829774,151.2070139001709,Private room,186,1,0,,,2,0
19229372,Your family home in Eastwood,129171130,Max,,Ryde,-33.79423651231792,151.07662942201458,Private room,30,7,1,2017-09-28,0.07,2,0
19229809,Ultimo huge studio for rent,131894207,Christy,,Sydney,-33.88344072082253,151.1977780415675,Private room,150,3,0,,,2,0
19230231,Modern room and living space,85267404,Melissa,,Willoughby,-33.804771171854014,151.19730623489986,Private room,39,2,0,,,2,0
19230708,Sydney's best seaside unit CBD 6 km drive!,78538170,Frankie,,Waverley,-33.86565178684524,151.2823146656244,Entire home/apt,120,5,0,,,1,63
19230770,Spacious Bedroom in Charming Bayside Apartment,11778428,Michelle,,Woollahra,-33.86959689672116,151.26867153996608,Private room,71,4,3,2018-03-05,0.18,2,31
19231253,"12 minute walk to Bondi, quiet, cosy home.",74378093,Kerry,,Woollahra,-33.88560761586452,151.26639678160203,Private room,46,1,5,2018-05-31,0.28,1,0
19231309,Room at modern and spacious apartment,64660478,Marina,,Randwick,-33.90966447667429,151.24900621312744,Private room,65,3,1,2017-07-06,0.06,1,0
19231641,The most convenient 2-bedroom in Mosman,7342689,Kitty,,Mosman,-33.8220970169168,151.24152643482606,Entire home/apt,120,7,2,2018-02-27,0.13,2,0
19232135,"Heart of Bondi Beach, 1 bed, self contained home",8289156,Emilia,,Waverley,-33.886125421000166,151.2681400821219,Entire home/apt,120,2,7,2018-08-19,0.40,1,0
19232391,Beautiful one bedroom apartment next to the beach,54190203,Dee,,Randwick,-33.91768032330704,151.2590337059352,Entire home/apt,120,1,4,2018-03-11,0.22,1,48
19232622,Private modern Room & bathroom in great location,30434250,Kursat,,Lane Cove,-33.80563139413751,151.14714155147422,Private room,62,3,1,2018-11-15,1,1,364
19235249,Chambre disponible dans un superbe appart,118148427,Mathilde,,Botany Bay,-33.9220855183188,151.1864465961208,Private room,60,2,3,2018-09-16,0.17,1,338
19235647,Nice Room in Redfern ideal for a couple,122042059,Sthefanny,,Sydney,-33.89174178801506,151.2033436653127,Private room,58,15,0,,,1,0
19238057,SYDNEY! Great Stay For Holiday,83419447,Daniel & Elena,,Bankstown,-33.95575634630809,151.03201201203822,Private room,50,2,38,2018-11-13,2.11,2,63
19238977,Modern & ultra convenient water view apartment,27686970,Gilly,,Canada Bay,-33.85112622382772,151.14956647327452,Entire home/apt,186,2,61,2018-12-04,3.43,3,243
19247448,Tropical Destination in Northern Beach Bliss,134760441,Hedy,,Warringah,-33.731374621423946,151.2640883475593,Entire home/apt,293,3,1,2017-09-04,0.07,1,180
19247798,PRIVATE ROOM IN BONDI BEACH,28691683,Carla,,Waverley,-33.89310981549318,151.26701407874486,Private room,46,1,1,2017-06-22,0.06,1,0
19248079,Single room - Rose Bay / North Bondi,26665917,André,,Waverley,-33.87781432702122,151.273902326044,Private room,39,1,0,,,1,0
19248145,"Peaceful, modern retreat with bush views and pool",25670523,Pauline,,Lane Cove,-33.818981738384956,151.1573525383969,Entire home/apt,220,1,68,2018-12-01,6.44,1,213
19248902,BIRRIGA ROAD  -   PALACE,134783641,Carmel,,Woollahra,-33.88591455484842,151.26496193995433,Private room,40,2,43,2018-12-06,2.49,1,332
19249215,Luxury Beach House,134772467,Gemma,,Sutherland Shire,-34.07915090730908,151.13073291342445,Entire home/apt,550,3,0,,,1,365
19250621,Bedroom by the Beach,13395151,Agathe,,Waverley,-33.89465493780491,151.2710446786976,Private room,60,14,2,2018-07-11,0.12,1,220
19250877,Relaxed Resort Style Living,14490243,Nicole,,Sydney,-33.8964631792793,151.19764234612094,Entire home/apt,190,2,27,2018-10-03,1.57,1,0
19251002,"Ultra spacious, sunny house w garden & courtyards",2481441,Stefan,,Marrickville,-33.91946355599285,151.15235642888337,Private room,46,7,0,,,1,0
19251369,Cozy beach apartment bondi beach,134810352,Samuele,,Waverley,-33.88633560481789,151.28203217327817,Private room,80,8,0,,,2,0
19251491,Sunny apartment in Neutral Bay,70405288,Dita,,North Sydney,-33.834942549149595,151.21487055066913,Entire home/apt,90,7,1,2017-07-23,0.06,1,0
19251700,Vibrant Oversized Studio in Leafy Balgowlah,36410227,Sabrina,,Manly,-33.80501572437228,151.2637850198488,Entire home/apt,120,3,7,2018-10-01,0.69,197,159
19251818,One bedroom available . Best for bagpackers,134815222,Rachit,,Ryde,-33.77511121811411,151.1043674409966,Private room,36,7,0,,,1,0
19251877,Funky Darlinghurst loft bedrooom,783600,Chris,,Sydney,-33.879270839171504,151.21838343932993,Private room,40,7,1,2017-07-15,0.06,1,0
19252091,Newly renovated apartment with water views,129784907,Dan,,Mosman,-33.814589589537775,151.24392303648395,Entire home/apt,130,4,7,2018-03-11,0.42,1,253
19252202,Large room in a strategic position,86407233,Ilaria,,Randwick,-33.90977525162914,151.23629177957287,Private room,62,2,0,,,2,0
19252714,Chatswood convenient big house,47012465,Lina,,Willoughby,-33.79273923857735,151.19062371092434,Private room,75,4,0,,,1,0
19254139,Bondi junction,134821315,William,,Waverley,-33.895638735652206,151.25178906641443,Private room,50,1,0,,,1,0
19254909,Newly renovated cosy apartment with parking,39214660,Shobhna,,Randwick,-33.908492018757,151.24846710031525,Entire home/apt,125,2,9,2018-10-21,0.52,1,0
19255139,Beach Retreat:Two Bedroom Apartment with Sea Views,13924652,Tom,,Waverley,-33.89807213442722,151.2578045475433,Entire home/apt,199,2,3,2018-04-01,0.26,1,0
19256721,Beachfront Holidays,125117160,Kenny,,Warringah,-33.753679100231835,151.2952258090667,Entire home/apt,350,2,24,2018-11-24,1.37,1,166
19256919,Modern 2 Bedroom Fully-furnished Appartment,47575957,Lana,,Lane Cove,-33.803895059761686,151.14790711708648,Entire home/apt,91,10,1,2018-07-07,0.19,1,0
19257021,Tamarama TreeHouse,111228511,Vicky,,Waverley,-33.89855887886107,151.26809847375586,Entire home/apt,289,21,0,,,2,0
19257962,Clean and comfortable living space,3886503,Jon,,Sydney,-33.90530707232346,151.21215993949698,Private room,75,2,1,2018-03-06,0.11,1,168
19258657,Large master bedroom close to Manly Wharf & Beach,134854336,Nathan,,Manly,-33.79498358482166,151.28456160442383,Private room,80,2,6,2018-02-17,0.34,4,0
19260096,Sydney Luxury Harbor View Apartment,117709571,Helen,,Waverley,-33.891195116879715,151.24766572482037,Private room,80,7,1,2018-02-27,0.11,1,0
19261696,Close to Eastwood and Macquarie University.,74113337,Vera,,Ryde,-33.793388437336446,151.09816181737432,Private room,40,1,4,2018-02-24,0.22,2,311
19270094,"Lux House, Sleep 6, Dinner card, Breakfast Cereal",12196870,Mark,,Penrith,-33.76427977332176,150.79215527623958,Entire home/apt,79,1,92,2018-11-30,5.25,2,324
19270408,2 Bedroom Modern Large 2 level Apartment Redfern,125424637,David,,Sydney,-33.89067811936354,151.2023502370682,Entire home/apt,136,4,10,2018-11-17,0.65,1,157
19270950,Family Apartment B - Winter Special Discount,10184386,Will & Rãchël,,Sydney,-33.906168412120955,151.2109522932059,Entire home/apt,168,1,33,2018-11-22,1.92,16,65
19271100,Waterloo Family Apartment - Close to Sydney City,10184386,Will & Rãchël,,Sydney,-33.90107534523268,151.2097772258656,Entire home/apt,161,1,27,2018-08-14,1.54,16,82
19271522,Entire apartment in Woollahra,21310267,Nakul,,Woollahra,-33.88860680060604,151.24054289431893,Entire home/apt,136,1,3,2017-07-30,0.17,1,0
19271654,PANORAMIC HARBOUR VIEWS H326,101139031,Gabriel HH,,Woollahra,-33.85785375161574,151.26973740475657,Entire home/apt,651,7,0,,,58,34
19272011,Tamarama Glamarama,18767532,Martin,,Waverley,-33.89794469791917,151.27187905237219,Private room,199,2,0,,,1,0
19272802,Bondi Junction Short term room,9488035,Laurie,,Woollahra,-33.889000889851836,151.2542928480875,Private room,60,14,0,,,1,0
19273673,1 bedroom apartment in Bondi - perfect location!!,41996094,Ross & Abbey,,Waverley,-33.89370289706219,151.2563288535643,Entire home/apt,170,3,2,2018-04-02,0.12,1,288
19273693,Private room in the heart of Pyrmont,39397717,Samuel,,Sydney,-33.870904506912275,151.19679749717417,Private room,100,4,0,,,1,0
19273906,3 Bedroom Hidden Gem (Manly Beach),25658722,Mike,,Manly,-33.793307731888014,151.28235574700463,Entire home/apt,350,2,70,2018-12-05,5.88,1,231
19274110,Modern cozy retreat moments from Manly no children,4812718,Emma,,Manly,-33.79691806386217,151.27365507878693,Entire home/apt,120,4,12,2018-12-05,0.90,1,156
19274450,Spacious fresh bedroom in Penshurst Sydney,104839589,Jhonatan,,Hurstville,-33.96543964534101,151.09188613446744,Private room,43,4,1,2017-07-20,0.06,1,27
19274636,0011A The Wave Luxury Apartment,48627526,Rosio,,Waverley,-33.89613108381047,151.27148706371162,Entire home/apt,500,7,0,,,34,318
19274856,Little Gem in Manly's Eastern Hill,53517384,Tami,,Manly,-33.80286854290957,151.28746720248074,Entire home/apt,120,3,72,2018-11-29,4.30,1,17
19275361,Cheaper house,22355797,Bet Ty,,Sydney,-33.9034771811914,151.1849584404343,Private room,40,1,1,2017-06-25,0.06,3,0
19275491,Double room in ocean view 2 bed apt,42978107,Brooking,,Randwick,-33.92578910686738,151.254024691762,Private room,71,3,1,2018-11-13,1,1,59
19275637,一天45,134991060,Qing,,Sydney,-33.91480921656728,151.2096767133196,Shared room,46,1,0,,,1,0
19275723,Room in Sunny  Maroubra home & garden,4534009,Kai,,Randwick,-33.93321034549829,151.2383964125131,Private room,170,2,0,,,2,177
19276533,Entire stylish apartment great location & parking,3030663,Elizabeth,,Sydney,-33.892169189457434,151.23081878693839,Entire home/apt,500,1,10,2018-09-29,0.69,2,359
19277150,Private room in cozy apartment by the ocean,6911237,Giselle.,,Randwick,-33.92047873634999,151.2508754790865,Private room,50,1,0,,,1,0
19277946,"Meander to Potts Point from a Sunny, Modern Home",103385102,Aymeric,,Sydney,-33.87476369277036,151.22700810878,Entire home/apt,170,3,42,2018-11-20,2.33,48,303
19277953,Whole unit! Great Marrickville spot.,17368175,Steve,,Marrickville,-33.90408968430931,151.15978227920579,Entire home/apt,66,2,7,2018-01-07,0.39,1,0
19278126,Amazing Views!! Beachside Luxury Family Home!!,18080232,Tom,,Warringah,-33.77283026019507,151.28992640967618,Entire home/apt,1400,2,23,2018-03-16,1.30,1,0
19279207,1. Most Spacious bedroom with AC,68355465,Junfeng,,Hornsby,-33.77317567077469,151.06325274231682,Private room,46,1,33,2018-12-01,1.88,3,60
19279636,Close to Beautiful Beaches and the Ferry to City,6290240,Shona,,Manly,-33.80397844553754,151.28851449515233,Entire home/apt,188,5,24,2018-12-03,1.47,1,316
19280404,New modern 1 bedroom apartment-Macquarie Park,25724190,Michael,,Ryde,-33.7804725867064,151.11391074569514,Private room,43,20,0,,,1,0
19280475,Worm modern and comfy place in the heart of Sydney,135021730,Maria & Emanuel,,Sydney,-33.91399685632106,151.19946440848642,Private room,999,30,0,,,1,0
19283035,Spacious Studio Surrounded By Great Views,17714205,Stephen (Sydney Holiday Rentals),,North Sydney,-33.847068637008874,151.2056683149192,Entire home/apt,163,2,69,2018-11-16,4.24,9,229
19283206,"The most safe Sydney City, Airport and Beach place",22679842,Namil,,Sydney,-33.90608431004083,151.21183317235247,Private room,48,1,1,2017-06-21,0.06,1,0
19290655,Fabulous private room near Sydney Central Station,133168643,Lewis,,Sydney,-33.88147114966946,151.21179390395616,Private room,450,1,15,2018-08-31,0.84,2,89
19294291,Family home in Double Bay,4709488,Romain,,Woollahra,-33.88098918018437,151.24662211325523,Entire home/apt,300,5,0,,,2,51
19295343,BIG CITY cbd APARTMENT bedroom,7513789,Belle,,Sydney,-33.894748489900216,151.21487016493836,Private room,161,1,4,2017-11-30,0.23,1,87
19295466,"Entire 3 Bedrooms Apt in Mascot, Close to Airport.",130835526,Andree,,Botany Bay,-33.92307161260475,151.19082897751485,Entire home/apt,190,1,22,2018-12-01,1.27,1,7
19295909,Spacious furnished apartment near Parramatta CBD,6344154,Roy,,Parramatta,-33.81872882378955,150.99495015549175,Entire home/apt,136,1,62,2018-11-19,3.50,4,56
19297388,Beautiful house close to beach and city. Mosman,135142652,Mariella,,Mosman,-33.81155518869727,151.24563782749092,Entire home/apt,400,6,1,2018-01-04,0.09,1,35
19297634,Rosebery一个床位出租,68986207,Jenny,,Sydney,-33.915949950919334,151.20500975266867,Shared room,40,1,0,,,1,0
19298022,Right in the heart of ASIAN culture!!,81401512,Eric,,Fairfield,-33.89527209469313,150.93874994518714,Private room,55,3,22,2018-07-10,1.28,2,79
19298407,Large sunny room with Balcony in Paddington.,24238349,Kate,,Woollahra,-33.881708566438085,151.22214207305956,Private room,138,2,15,2018-11-22,1.03,2,173
19298810,Spacious apartment in central Sydney,92397529,Jack,,Sydney,-33.88878199097621,151.20623618351866,Entire home/apt,210,3,4,2017-11-02,0.23,1,0
19300751,Character home in Neutral Bay,34951800,Chelsey,,North Sydney,-33.832682389221944,151.219079917155,Private room,50,10,0,,,1,0
19300763,Cozy twin share or King sized bedrooms (bedroom 1),50617274,Uschi,,Canada Bay,-33.858781261231314,151.13288117118913,Private room,55,1,54,2018-11-24,3.08,2,55
19302004,Room in Waterloo apt,2150370,Esther,,Sydney,-33.89873912354531,151.2128056793964,Private room,75,1,38,2018-11-24,2.26,1,70
19302247,1 Bedroom beachside apartment,10801168,Camilla,,Waverley,-33.889099908881455,151.26973681948624,Entire home/apt,300,4,1,2018-02-18,0.10,1,53
19303059,2-Bedroom unit close to Manly Wharf and beaches,134854336,Nathan,,Manly,-33.79513212315323,151.28300834346956,Entire home/apt,145,3,11,2018-07-19,0.64,4,0
19303137,Clovelly Beach Studio,21888689,Elvire,,Randwick,-33.913874770359264,151.26385632768012,Entire home/apt,90,5,3,2018-10-01,0.82,1,1
19303367,Place of comfort,29197461,Julie,,Ryde,-33.818587919929456,151.0892341220425,Entire home/apt,80,2,0,,,1,0
19303460,Spacious Queen Bedroom at Bondi B.,73888861,Ballart,,Waverley,-33.889851685692236,151.2627867522485,Private room,55,2,1,2017-11-30,0.08,2,0
19304312,Best end of year location,4750250,Vanessa,,Sydney,-33.87675248481755,151.2142375851997,Private room,80,2,12,2017-11-27,0.70,1,0
19304649,Modern Apartment. Single Room Available :),35279272,Alejandra,,Rockdale,-33.952680686939395,151.1287251436626,Private room,80,120,0,,,1,365
19308995,HARBORSIDE 2 BEDROOM STUNNING LUXURY APARTMENT,2180514,Robert And Denise,,Hunters Hill,-33.83693687743173,151.13463210103177,Entire home/apt,170,7,0,,,1,336
19309189,Best Bondi Base- The White House,109664461,Caro,,Waverley,-33.88537668592012,151.27785640117247,Entire home/apt,145,2,15,2018-11-30,1.54,1,49
19313278,Clovelly Village private room in a big house,135261691,Giancarlo,,Randwick,-33.91304351676396,151.2569916236485,Private room,40,14,0,,,1,0
19314097,CHARMING ROOM IN MANLY WITH BEAUTIFUL SEA VIEWS,62918732,Jonina,,Manly,-33.79842389776765,151.271832672741,Private room,65,2,7,2018-05-06,0.41,1,0
19314227,Your Peaceful Family Home Away From Home!,21385139,Brock,,Randwick,-33.92664061678133,151.24360108920416,Entire home/apt,197,2,16,2017-12-31,0.92,39,0
19314810,Luxe Sun-Drenched Studio,50085035,Andrea,,Waverley,-33.899048784452326,151.25303828971045,Entire home/apt,109,2,5,2018-02-03,0.29,1,0
19315093,Close to Eastwood and Macquarie University.,74113337,Vera,,Ryde,-33.79428677146928,151.09688882183713,Private room,40,5,9,2018-11-15,0.54,2,294
19315313,"Nice and Cosy double Bedroom, Great Location",6705784,Julie,,Waverley,-33.895651949070505,151.26905826153217,Private room,60,3,0,,,2,0
19315696,"Room in a beautiful, 3 bedroom modern apartment!",24088947,Hagai,,Rockdale,-33.95099574164733,151.1304814666418,Private room,55,14,0,,,1,365
19315948,Bondi Junction private room available with balcony,30935512,Lauren,,Woollahra,-33.88727276079877,151.24406376667264,Private room,71,4,1,2017-08-06,0.06,1,157
19316078,Funky City Pad Panoramic Sunsets-Close to it all,36410227,Sabrina,,Sydney,-33.89138695675727,151.20011200091662,Entire home/apt,161,3,19,2018-11-15,1.09,197,162
19316111,Bright Bedroom in the heart of Bondi Beach,58174620,Steven,,Waverley,-33.88589225365521,151.26862427253403,Private room,35,10,2,2017-10-16,0.13,2,25
19316202,Family Oasis Twenty Minutes from the City,135288933,Ann,,Lane Cove,-33.83217674077476,151.1677492401304,Entire home/apt,500,2,4,2018-01-21,0.34,1,0
19316477,Eastern Beaches Art Deco Gem,135293633,Clare,,Randwick,-33.91278264115913,151.25376737810473,Entire home/apt,100,5,1,2017-10-05,0.07,1,0
19316544,Good Cozy Home,81792477,Alan,,Willoughby,-33.79897038737497,151.1888543199917,Private room,50,1,0,,,1,0
19316806,Sunny & Airy Room with Breakfast near transport,91074998,Paul,,Hornsby,-33.69260872368321,151.09949950786006,Private room,33,3,3,2018-01-23,0.17,4,91
19317092,Private room in Homebush,26915419,Vanessa Gabriele,,Strathfield,-33.86785421491957,151.0859117112099,Private room,35,7,0,,,1,0
19317128,Family Home North Manly,34882518,Zora,,Warringah,-33.77185369194128,151.2751802540796,Entire home/apt,400,7,0,,,1,0
19317402,Beautiful & peaceful room in the heart of Rozelle,21386993,Kate,,Leichhardt,-33.86149999984693,151.1694038513983,Private room,50,7,0,,,1,0
19317454,"Modern, bright attic apartment in a quiet street",25625238,Nina,,Sutherland Shire,-34.04065363628987,151.11581854273513,Entire home/apt,90,2,42,2018-04-09,2.41,1,0
19320192,Gem in Sydney,135327084,Clarissa,,Marrickville,-33.890925978086784,151.1543246237892,Private room,50,7,1,2017-06-20,0.06,1,0
19320618,Peaceful single room next to Clovelly Village,135329255,Gabriela,,Randwick,-33.9116254514061,151.25426533368702,Private room,60,2,0,,,1,0
19320789,North Bondi Beach Getaway with Garden Courtyard,41217414,Sally,,Waverley,-33.887705948046126,151.2804919190717,Entire home/apt,150,2,9,2018-10-29,1.58,1,17
19321772,Cosy Full Of Light  Apartment In Great location,20231059,Riadh,,Sydney,-33.873046203476434,151.22662729779745,Entire home/apt,79,25,1,2017-08-28,0.06,1,0
19324302,Comfy room in lively bondi junction,134813126,Liam,,Waverley,-33.891316185888314,151.24629112387822,Private room,53,5,7,2018-01-02,0.40,1,0
19325826,Riley Street - On the corner of trendy and homely,28671499,Eilish,,Sydney,-33.88587913998518,151.2139828264232,Private room,71,1,4,2017-12-10,0.32,1,0
19332339,Large room in clean share house,127892564,Brendon,,Marrickville,-33.905806179691325,151.15146518597896,Private room,30,1,1,2017-08-04,0.06,1,0
19332374,Spacious Beach Apartment,50133409,Michael,,Warringah,-33.756049022935215,151.29574397897449,Entire home/apt,80,1,7,2017-11-11,0.41,1,0
19332532,st leonards 单间公寓房(步行二分钟火车站),135297423,Li,,Willoughby,-33.82244386963591,151.19324478051647,Private room,111,2,0,,,1,0
19333313,Lovely private ensuite in the heart of Sydney,135436655,Ella,,Sydney,-33.87161286955055,151.19743201537494,Private room,84,3,51,2018-11-14,2.95,1,26
19333609,Rooms available in Art Deco apartment,135435791,Gabrielle,,Randwick,-33.90838326860712,151.234321594256,Private room,60,1,0,,,1,0
19333878,Homey beach side living,14783833,Juliana,,Randwick,-33.92040768434611,151.25365530270503,Private room,55,3,1,2017-07-07,0.06,1,0
19334512,mategra salpration,112475730,Faris,,Sydney,-33.88250044985781,151.21554695534965,Entire home/apt,599,1,4,2017-08-13,0.23,2,0
19334705,Cosy Nook: Private Bedroom & Ensuite Views of City,46118803,Fancy,,Sydney,-33.877431282163954,151.18686186921767,Private room,50,2,3,2017-07-18,0.17,1,0
19335448,Huge ensuite queen room in Crows Nest,25811933,Adam,,North Sydney,-33.82785132200017,151.20349668794594,Private room,109,5,1,2017-07-02,0.06,1,0
19335658,Cosy little private studio in Carss Park,63562476,Anne,,City Of Kogarah,-33.983740109697386,151.11713152851587,Entire home/apt,96,1,146,2018-12-01,9.34,1,282
19336038,"Spacious double room, Great location!*",25857799,Ashley,,Sydney,-33.87077181493952,151.22008010632655,Private room,100,3,2,2017-07-03,0.11,1,0
19337520,Comfy room in Canada Bay near water & transport,85387789,Jana,,Canada Bay,-33.86585902098922,151.11707064211683,Private room,47,2,3,2017-08-25,0.18,1,0
19340853,Cheap room,22355797,Bet Ty,,Sydney,-33.90328858998776,151.18515896711358,Private room,40,1,4,2017-07-05,0.23,3,0
19340929,"Small cozy appartament with pool, gym, sauna...",86562439,Katarína,,Rockdale,-33.929150241691396,151.15041800341513,Private room,75,2,1,2017-10-08,0.07,1,0
19347426,Sleep here,62845243,Chris,,Lane Cove,-33.81842790775027,151.18190506051377,Entire home/apt,100,12,0,,,1,83
19347612,Beach Pad! :),108051844,Andrew,,Manly,-33.79114560510247,151.28334617150196,Private room,53,7,0,,,1,0
19347652,Private Studio & close to Norwest Business Park,132048081,Raj,,The Hills Shire,-33.73657426057965,150.98422141615185,Private room,62,1,3,2018-01-01,0.23,1,35
19348073,"City, Opera and Bridge views in the inner city.",60881869,Anthony,,Sydney,-33.881211106943695,151.21522731394285,Entire home/apt,115,2,50,2018-11-11,2.91,1,0
